order_details_id	order_id	order_date	order_time	order_datetime	item_id	item_name	category	price	price_range
10862	4755	2023-03-21	16:40:27	2023-03-21 16:40:27	120	Steak Torta	Mexican	13.95	$10 or more
10863	4756	2023-03-21	16:51:43	2023-03-21 16:51:43	124	Spaghetti	Italian	14.50	$10 or more
10864	4756	2023-03-21	16:51:43	2023-03-21 16:51:43	132	Eggplant Parmesan	Italian	16.95	$10 or more
10865	4757	2023-03-21	16:52:17	2023-03-21 16:52:17	104	Veggie Burger	American	10.50	$10 or more
10866	4758	2023-03-21	17:07:20	2023-03-21 17:07:20	127	Meat Lasagna	Italian	17.95	$10 or more
10867	4759	2023-03-21	17:08:35	2023-03-21 17:08:35	109	Korean Beef Bowl	Asian	17.95	$10 or more
10868	4759	2023-03-21	17:08:35	2023-03-21 17:08:35	117	Chicken Burrito	Mexican	12.95	$10 or more
10870	4760	2023-03-21	17:26:32	2023-03-21 17:26:32	102	Cheeseburger	American	13.95	$10 or more
10871	4760	2023-03-21	17:26:32	2023-03-21 17:26:32	127	Meat Lasagna	Italian	17.95	$10 or more
10872	4760	2023-03-21	17:26:32	2023-03-21 17:26:32	112	Salmon Roll	Asian	14.95	$10 or more
10873	4761	2023-03-21	18:10:58	2023-03-21 18:10:58	115	Chicken Tacos	Mexican	11.95	$10 or more
10874	4761	2023-03-21	18:10:58	2023-03-21 18:10:58	113	Edamame	Asian	5.00	Under $10
10875	4761	2023-03-21	18:10:58	2023-03-21 18:10:58	105	Mac & Cheese	American	7.00	Under $10
10877	4762	2023-03-21	18:39:15	2023-03-21 18:39:15	130	Shrimp Scampi	Italian	19.95	$10 or more
10878	4763	2023-03-21	18:44:01	2023-03-21 18:44:01	109	Korean Beef Bowl	Asian	17.95	$10 or more
10879	4763	2023-03-21	18:44:01	2023-03-21 18:44:01	122	Chips & Salsa	Mexican	7.00	Under $10
10880	4763	2023-03-21	18:44:01	2023-03-21 18:44:01	114	Potstickers	Asian	9.00	Under $10
10881	4764	2023-03-21	18:52:00	2023-03-21 18:52:00	124	Spaghetti	Italian	14.50	$10 or more
10882	4764	2023-03-21	18:52:00	2023-03-21 18:52:00	105	Mac & Cheese	American	7.00	Under $10
10883	4764	2023-03-21	18:52:00	2023-03-21 18:52:00	122	Chips & Salsa	Mexican	7.00	Under $10
10884	4765	2023-03-21	18:53:49	2023-03-21 18:53:49	108	Tofu Pad Thai	Asian	14.50	$10 or more
10885	4765	2023-03-21	18:53:49	2023-03-21 18:53:49	109	Korean Beef Bowl	Asian	17.95	$10 or more
10886	4766	2023-03-21	19:04:51	2023-03-21 19:04:51	109	Korean Beef Bowl	Asian	17.95	$10 or more
10887	4766	2023-03-21	19:04:51	2023-03-21 19:04:51	120	Steak Torta	Mexican	13.95	$10 or more
10888	4767	2023-03-21	19:20:15	2023-03-21 19:20:15	129	Mushroom Ravioli	Italian	15.50	$10 or more
10889	4767	2023-03-21	19:20:15	2023-03-21 19:20:15	105	Mac & Cheese	American	7.00	Under $10
10890	4767	2023-03-21	19:20:15	2023-03-21 19:20:15	122	Chips & Salsa	Mexican	7.00	Under $10
10891	4767	2023-03-21	19:20:15	2023-03-21 19:20:15	106	French Fries	American	7.00	Under $10
10892	4768	2023-03-21	19:32:01	2023-03-21 19:32:01	117	Chicken Burrito	Mexican	12.95	$10 or more
10893	4768	2023-03-21	19:32:01	2023-03-21 19:32:01	113	Edamame	Asian	5.00	Under $10
10894	4768	2023-03-21	19:32:01	2023-03-21 19:32:01	119	Chicken Torta	Mexican	11.95	$10 or more
10895	4768	2023-03-21	19:32:01	2023-03-21 19:32:01	105	Mac & Cheese	American	7.00	Under $10
10896	4769	2023-03-21	19:41:04	2023-03-21 19:41:04	110	Pork Ramen	Asian	17.95	$10 or more
10897	4770	2023-03-21	19:41:16	2023-03-21 19:41:16	120	Steak Torta	Mexican	13.95	$10 or more
10898	4770	2023-03-21	19:41:16	2023-03-21 19:41:16	106	French Fries	American	7.00	Under $10
10899	4771	2023-03-21	19:49:47	2023-03-21 19:49:47	124	Spaghetti	Italian	14.50	$10 or more
10900	4771	2023-03-21	19:49:47	2023-03-21 19:49:47	117	Chicken Burrito	Mexican	12.95	$10 or more
10901	4771	2023-03-21	19:49:47	2023-03-21 19:49:47	121	Cheese Quesadillas	Mexican	10.50	$10 or more
10902	4771	2023-03-21	19:49:47	2023-03-21 19:49:47	106	French Fries	American	7.00	Under $10
10903	4772	2023-03-21	19:53:41	2023-03-21 19:53:41	101	Hamburger	American	12.95	$10 or more
10904	4772	2023-03-21	19:53:41	2023-03-21 19:53:41	120	Steak Torta	Mexican	13.95	$10 or more
10905	4773	2023-03-21	20:04:52	2023-03-21 20:04:52	106	French Fries	American	7.00	Under $10
10906	4774	2023-03-21	20:14:45	2023-03-21 20:14:45	109	Korean Beef Bowl	Asian	17.95	$10 or more
10907	4775	2023-03-21	20:15:09	2023-03-21 20:15:09	129	Mushroom Ravioli	Italian	15.50	$10 or more
10908	4775	2023-03-21	20:15:09	2023-03-21 20:15:09	120	Steak Torta	Mexican	13.95	$10 or more
10909	4775	2023-03-21	20:15:09	2023-03-21 20:15:09	114	Potstickers	Asian	9.00	Under $10
10910	4775	2023-03-21	20:15:09	2023-03-21 20:15:09	132	Eggplant Parmesan	Italian	16.95	$10 or more
10911	4776	2023-03-21	20:15:27	2023-03-21 20:15:27	102	Cheeseburger	American	13.95	$10 or more
10912	4776	2023-03-21	20:15:27	2023-03-21 20:15:27	106	French Fries	American	7.00	Under $10
10913	4777	2023-03-21	20:35:51	2023-03-21 20:35:51	109	Korean Beef Bowl	Asian	17.95	$10 or more
10914	4777	2023-03-21	20:35:51	2023-03-21 20:35:51	129	Mushroom Ravioli	Italian	15.50	$10 or more
10915	4778	2023-03-21	20:38:40	2023-03-21 20:38:40	105	Mac & Cheese	American	7.00	Under $10
10916	4779	2023-03-21	21:35:31	2023-03-21 21:35:31	105	Mac & Cheese	American	7.00	Under $10
10917	4779	2023-03-21	21:35:31	2023-03-21 21:35:31	114	Potstickers	Asian	9.00	Under $10
10918	4780	2023-03-21	21:47:02	2023-03-21 21:47:02	129	Mushroom Ravioli	Italian	15.50	$10 or more
10919	4781	2023-03-21	21:58:12	2023-03-21 21:58:12	105	Mac & Cheese	American	7.00	Under $10
10920	4782	2023-03-21	22:15:37	2023-03-21 22:15:37	113	Edamame	Asian	5.00	Under $10
10921	4782	2023-03-21	22:15:37	2023-03-21 22:15:37	113	Edamame	Asian	5.00	Under $10
10922	4782	2023-03-21	22:15:37	2023-03-21 22:15:37	130	Shrimp Scampi	Italian	19.95	$10 or more
10923	4783	2023-03-22	12:01:30	2023-03-22 12:01:30	119	Chicken Torta	Mexican	11.95	$10 or more
10924	4783	2023-03-22	12:01:30	2023-03-22 12:01:30	131	Chicken Parmesan	Italian	17.95	$10 or more
10925	4783	2023-03-22	12:01:30	2023-03-22 12:01:30	106	French Fries	American	7.00	Under $10
10926	4784	2023-03-22	12:23:54	2023-03-22 12:23:54	132	Eggplant Parmesan	Italian	16.95	$10 or more
10927	4785	2023-03-22	12:31:46	2023-03-22 12:31:46	122	Chips & Salsa	Mexican	7.00	Under $10
10928	4786	2023-03-22	12:54:56	2023-03-22 12:54:56	108	Tofu Pad Thai	Asian	14.50	$10 or more
10929	4786	2023-03-22	12:54:56	2023-03-22 12:54:56	124	Spaghetti	Italian	14.50	$10 or more
10930	4787	2023-03-22	13:01:37	2023-03-22 13:01:37	118	Steak Burrito	Mexican	14.95	$10 or more
10931	4788	2023-03-22	13:26:50	2023-03-22 13:26:50	114	Potstickers	Asian	9.00	Under $10
10932	4789	2023-03-22	13:56:27	2023-03-22 13:56:27	115	Chicken Tacos	Mexican	11.95	$10 or more
10933	4789	2023-03-22	13:56:27	2023-03-22 13:56:27	108	Tofu Pad Thai	Asian	14.50	$10 or more
10934	4789	2023-03-22	13:56:27	2023-03-22 13:56:27	108	Tofu Pad Thai	Asian	14.50	$10 or more
10935	4789	2023-03-22	13:56:27	2023-03-22 13:56:27	125	Spaghetti & Meatballs	Italian	17.95	$10 or more
10936	4789	2023-03-22	13:56:27	2023-03-22 13:56:27	117	Chicken Burrito	Mexican	12.95	$10 or more
10937	4789	2023-03-22	13:56:27	2023-03-22 13:56:27	113	Edamame	Asian	5.00	Under $10
10938	4789	2023-03-22	13:56:27	2023-03-22 13:56:27	113	Edamame	Asian	5.00	Under $10
10939	4789	2023-03-22	13:56:27	2023-03-22 13:56:27	118	Steak Burrito	Mexican	14.95	$10 or more
10940	4790	2023-03-22	13:57:47	2023-03-22 13:57:47	124	Spaghetti	Italian	14.50	$10 or more
10941	4791	2023-03-22	14:25:24	2023-03-22 14:25:24	113	Edamame	Asian	5.00	Under $10
10942	4791	2023-03-22	14:25:24	2023-03-22 14:25:24	120	Steak Torta	Mexican	13.95	$10 or more
10943	4792	2023-03-22	14:42:50	2023-03-22 14:42:50	114	Potstickers	Asian	9.00	Under $10
10944	4793	2023-03-22	14:56:38	2023-03-22 14:56:38	102	Cheeseburger	American	13.95	$10 or more
10945	4793	2023-03-22	14:56:38	2023-03-22 14:56:38	111	California Roll	Asian	11.95	$10 or more
10946	4794	2023-03-22	15:54:26	2023-03-22 15:54:26	102	Cheeseburger	American	13.95	$10 or more
10947	4794	2023-03-22	15:54:26	2023-03-22 15:54:26	132	Eggplant Parmesan	Italian	16.95	$10 or more
10948	4795	2023-03-22	16:01:29	2023-03-22 16:01:29	108	Tofu Pad Thai	Asian	14.50	$10 or more
10949	4795	2023-03-22	16:01:29	2023-03-22 16:01:29	118	Steak Burrito	Mexican	14.95	$10 or more
10950	4795	2023-03-22	16:01:29	2023-03-22 16:01:29	120	Steak Torta	Mexican	13.95	$10 or more
10951	4796	2023-03-22	16:09:49	2023-03-22 16:09:49	107	Orange Chicken	Asian	16.50	$10 or more
10952	4797	2023-03-22	16:16:29	2023-03-22 16:16:29	104	Veggie Burger	American	10.50	$10 or more
10953	4797	2023-03-22	16:16:29	2023-03-22 16:16:29	113	Edamame	Asian	5.00	Under $10
10954	4798	2023-03-22	16:21:33	2023-03-22 16:21:33	116	Steak Tacos	Mexican	13.95	$10 or more
10955	4798	2023-03-22	16:21:33	2023-03-22 16:21:33	126	Fettuccine Alfredo	Italian	14.50	$10 or more
10956	4798	2023-03-22	16:21:33	2023-03-22 16:21:33	130	Shrimp Scampi	Italian	19.95	$10 or more
10957	4799	2023-03-22	16:32:35	2023-03-22 16:32:35	102	Cheeseburger	American	13.95	$10 or more
10958	4799	2023-03-22	16:32:35	2023-03-22 16:32:35	125	Spaghetti & Meatballs	Italian	17.95	$10 or more
10959	4800	2023-03-22	16:49:55	2023-03-22 16:49:55	132	Eggplant Parmesan	Italian	16.95	$10 or more
10960	4801	2023-03-22	17:08:48	2023-03-22 17:08:48	101	Hamburger	American	12.95	$10 or more
10961	4801	2023-03-22	17:08:48	2023-03-22 17:08:48	107	Orange Chicken	Asian	16.50	$10 or more
10962	4801	2023-03-22	17:08:48	2023-03-22 17:08:48	118	Steak Burrito	Mexican	14.95	$10 or more
10963	4801	2023-03-22	17:08:48	2023-03-22 17:08:48	123	Chips & Guacamole	Mexican	9.00	Under $10
10964	4802	2023-03-22	17:37:13	2023-03-22 17:37:13	106	French Fries	American	7.00	Under $10
10965	4803	2023-03-22	17:50:14	2023-03-22 17:50:14	109	Korean Beef Bowl	Asian	17.95	$10 or more
10966	4804	2023-03-22	17:52:20	2023-03-22 17:52:20	109	Korean Beef Bowl	Asian	17.95	$10 or more
10967	4804	2023-03-22	17:52:20	2023-03-22 17:52:20	127	Meat Lasagna	Italian	17.95	$10 or more
10968	4805	2023-03-22	18:10:30	2023-03-22 18:10:30	115	Chicken Tacos	Mexican	11.95	$10 or more
10969	4805	2023-03-22	18:10:30	2023-03-22 18:10:30	132	Eggplant Parmesan	Italian	16.95	$10 or more
10970	4806	2023-03-22	18:14:21	2023-03-22 18:14:21	103	Hot Dog	American	9.00	Under $10
10971	4806	2023-03-22	18:14:21	2023-03-22 18:14:21	108	Tofu Pad Thai	Asian	14.50	$10 or more
10972	4806	2023-03-22	18:14:21	2023-03-22 18:14:21	125	Spaghetti & Meatballs	Italian	17.95	$10 or more
10973	4806	2023-03-22	18:14:21	2023-03-22 18:14:21	117	Chicken Burrito	Mexican	12.95	$10 or more
10974	4807	2023-03-22	18:26:11	2023-03-22 18:26:11	104	Veggie Burger	American	10.50	$10 or more
10975	4807	2023-03-22	18:26:11	2023-03-22 18:26:11	125	Spaghetti & Meatballs	Italian	17.95	$10 or more
10976	4808	2023-03-22	18:57:35	2023-03-22 18:57:35	103	Hot Dog	American	9.00	Under $10
10977	4808	2023-03-22	18:57:35	2023-03-22 18:57:35	109	Korean Beef Bowl	Asian	17.95	$10 or more
10978	4808	2023-03-22	18:57:35	2023-03-22 18:57:35	109	Korean Beef Bowl	Asian	17.95	$10 or more
10979	4809	2023-03-22	19:18:35	2023-03-22 19:18:35	124	Spaghetti	Italian	14.50	$10 or more
10980	4809	2023-03-22	19:18:35	2023-03-22 19:18:35	128	Cheese Lasagna	Italian	15.50	$10 or more
10981	4809	2023-03-22	19:18:35	2023-03-22 19:18:35	129	Mushroom Ravioli	Italian	15.50	$10 or more
10982	4809	2023-03-22	19:18:35	2023-03-22 19:18:35	118	Steak Burrito	Mexican	14.95	$10 or more
10983	4810	2023-03-22	19:23:28	2023-03-22 19:23:28	115	Chicken Tacos	Mexican	11.95	$10 or more
10984	4810	2023-03-22	19:23:28	2023-03-22 19:23:28	120	Steak Torta	Mexican	13.95	$10 or more
10985	4810	2023-03-22	19:23:28	2023-03-22 19:23:28	130	Shrimp Scampi	Italian	19.95	$10 or more
10986	4811	2023-03-22	19:34:54	2023-03-22 19:34:54	111	California Roll	Asian	11.95	$10 or more
10987	4811	2023-03-22	19:34:54	2023-03-22 19:34:54	114	Potstickers	Asian	9.00	Under $10
10988	4812	2023-03-22	19:35:48	2023-03-22 19:35:48	113	Edamame	Asian	5.00	Under $10
10989	4813	2023-03-22	19:52:54	2023-03-22 19:52:54	114	Potstickers	Asian	9.00	Under $10
10990	4814	2023-03-22	20:30:11	2023-03-22 20:30:11	128	Cheese Lasagna	Italian	15.50	$10 or more
10991	4815	2023-03-22	20:52:46	2023-03-22 20:52:46	101	Hamburger	American	12.95	$10 or more
10992	4815	2023-03-22	20:52:46	2023-03-22 20:52:46	127	Meat Lasagna	Italian	17.95	$10 or more
10993	4816	2023-03-22	20:55:27	2023-03-22 20:55:27	117	Chicken Burrito	Mexican	12.95	$10 or more
10994	4817	2023-03-22	21:08:01	2023-03-22 21:08:01	104	Veggie Burger	American	10.50	$10 or more
10995	4817	2023-03-22	21:08:01	2023-03-22 21:08:01	128	Cheese Lasagna	Italian	15.50	$10 or more
10996	4818	2023-03-22	21:31:24	2023-03-22 21:31:24	119	Chicken Torta	Mexican	11.95	$10 or more
10997	4819	2023-03-22	21:58:31	2023-03-22 21:58:31	131	Chicken Parmesan	Italian	17.95	$10 or more
10998	4819	2023-03-22	21:58:31	2023-03-22 21:58:31	106	French Fries	American	7.00	Under $10
10999	4820	2023-03-23	11:18:22	2023-03-23 11:18:22	129	Mushroom Ravioli	Italian	15.50	$10 or more
11000	4821	2023-03-23	11:23:52	2023-03-23 11:23:52	109	Korean Beef Bowl	Asian	17.95	$10 or more
11001	4821	2023-03-23	11:23:52	2023-03-23 11:23:52	113	Edamame	Asian	5.00	Under $10
11002	4821	2023-03-23	11:23:52	2023-03-23 11:23:52	123	Chips & Guacamole	Mexican	9.00	Under $10
11003	4822	2023-03-23	11:31:48	2023-03-23 11:31:48	108	Tofu Pad Thai	Asian	14.50	$10 or more
11004	4822	2023-03-23	11:31:48	2023-03-23 11:31:48	120	Steak Torta	Mexican	13.95	$10 or more
11005	4822	2023-03-23	11:31:48	2023-03-23 11:31:48	121	Cheese Quesadillas	Mexican	10.50	$10 or more
11006	4822	2023-03-23	11:31:48	2023-03-23 11:31:48	121	Cheese Quesadillas	Mexican	10.50	$10 or more
11007	4823	2023-03-23	11:38:21	2023-03-23 11:38:21	118	Steak Burrito	Mexican	14.95	$10 or more
11008	4824	2023-03-23	11:40:00	2023-03-23 11:40:00	105	Mac & Cheese	American	7.00	Under $10
11009	4825	2023-03-23	11:48:12	2023-03-23 11:48:12	101	Hamburger	American	12.95	$10 or more
11010	4825	2023-03-23	11:48:12	2023-03-23 11:48:12	108	Tofu Pad Thai	Asian	14.50	$10 or more
11011	4825	2023-03-23	11:48:12	2023-03-23 11:48:12	128	Cheese Lasagna	Italian	15.50	$10 or more
11012	4825	2023-03-23	11:48:12	2023-03-23 11:48:12	106	French Fries	American	7.00	Under $10
11013	4826	2023-03-23	11:56:58	2023-03-23 11:56:58	109	Korean Beef Bowl	Asian	17.95	$10 or more
11014	4827	2023-03-23	12:04:18	2023-03-23 12:04:18	113	Edamame	Asian	5.00	Under $10
11015	4828	2023-03-23	12:10:12	2023-03-23 12:10:12	101	Hamburger	American	12.95	$10 or more
11016	4829	2023-03-23	12:14:01	2023-03-23 12:14:01	101	Hamburger	American	12.95	$10 or more
11017	4829	2023-03-23	12:14:01	2023-03-23 12:14:01	105	Mac & Cheese	American	7.00	Under $10
11018	4830	2023-03-23	12:40:25	2023-03-23 12:40:25	102	Cheeseburger	American	13.95	$10 or more
11019	4830	2023-03-23	12:40:25	2023-03-23 12:40:25	108	Tofu Pad Thai	Asian	14.50	$10 or more
11020	4830	2023-03-23	12:40:25	2023-03-23 12:40:25	122	Chips & Salsa	Mexican	7.00	Under $10
11021	4831	2023-03-23	12:46:10	2023-03-23 12:46:10	103	Hot Dog	American	9.00	Under $10
11022	4832	2023-03-23	12:47:25	2023-03-23 12:47:25	118	Steak Burrito	Mexican	14.95	$10 or more
11023	4833	2023-03-23	12:49:53	2023-03-23 12:49:53	127	Meat Lasagna	Italian	17.95	$10 or more
11024	4834	2023-03-23	12:51:24	2023-03-23 12:51:24	103	Hot Dog	American	9.00	Under $10
11025	4835	2023-03-23	12:55:41	2023-03-23 12:55:41	124	Spaghetti	Italian	14.50	$10 or more
11026	4835	2023-03-23	12:55:41	2023-03-23 12:55:41	129	Mushroom Ravioli	Italian	15.50	$10 or more
11027	4836	2023-03-23	12:57:49	2023-03-23 12:57:49	101	Hamburger	American	12.95	$10 or more
11028	4836	2023-03-23	12:57:49	2023-03-23 12:57:49	104	Veggie Burger	American	10.50	$10 or more
11029	4836	2023-03-23	12:57:49	2023-03-23 12:57:49	108	Tofu Pad Thai	Asian	14.50	$10 or more
11030	4836	2023-03-23	12:57:49	2023-03-23 12:57:49	124	Spaghetti	Italian	14.50	$10 or more
11031	4836	2023-03-23	12:57:49	2023-03-23 12:57:49	126	Fettuccine Alfredo	Italian	14.50	$10 or more
11032	4836	2023-03-23	12:57:49	2023-03-23 12:57:49	109	Korean Beef Bowl	Asian	17.95	$10 or more
11033	4836	2023-03-23	12:57:49	2023-03-23 12:57:49	117	Chicken Burrito	Mexican	12.95	$10 or more
11034	4836	2023-03-23	12:57:49	2023-03-23 12:57:49	127	Meat Lasagna	Italian	17.95	$10 or more
11035	4836	2023-03-23	12:57:49	2023-03-23 12:57:49	128	Cheese Lasagna	Italian	15.50	$10 or more
11036	4836	2023-03-23	12:57:49	2023-03-23 12:57:49	113	Edamame	Asian	5.00	Under $10
11037	4836	2023-03-23	12:57:49	2023-03-23 12:57:49	120	Steak Torta	Mexican	13.95	$10 or more
11038	4836	2023-03-23	12:57:49	2023-03-23 12:57:49	105	Mac & Cheese	American	7.00	Under $10
11039	4836	2023-03-23	12:57:49	2023-03-23 12:57:49	130	Shrimp Scampi	Italian	19.95	$10 or more
11040	4837	2023-03-23	13:04:56	2023-03-23 13:04:56	101	Hamburger	American	12.95	$10 or more
11041	4837	2023-03-23	13:04:56	2023-03-23 13:04:56	120	Steak Torta	Mexican	13.95	$10 or more
11042	4838	2023-03-23	13:14:04	2023-03-23 13:14:04	101	Hamburger	American	12.95	$10 or more
11043	4838	2023-03-23	13:14:04	2023-03-23 13:14:04	101	Hamburger	American	12.95	$10 or more
11044	4838	2023-03-23	13:14:04	2023-03-23 13:14:04	102	Cheeseburger	American	13.95	$10 or more
11045	4838	2023-03-23	13:14:04	2023-03-23 13:14:04	103	Hot Dog	American	9.00	Under $10
11046	4838	2023-03-23	13:14:04	2023-03-23 13:14:04	108	Tofu Pad Thai	Asian	14.50	$10 or more
11047	4838	2023-03-23	13:14:04	2023-03-23 13:14:04	113	Edamame	Asian	5.00	Under $10
11048	4838	2023-03-23	13:14:04	2023-03-23 13:14:04	106	French Fries	American	7.00	Under $10
11050	4839	2023-03-23	13:39:44	2023-03-23 13:39:44	118	Steak Burrito	Mexican	14.95	$10 or more
11051	4840	2023-03-23	13:42:58	2023-03-23 13:42:58	103	Hot Dog	American	9.00	Under $10
11052	4840	2023-03-23	13:42:58	2023-03-23 13:42:58	109	Korean Beef Bowl	Asian	17.95	$10 or more
11053	4841	2023-03-23	13:45:24	2023-03-23 13:45:24	125	Spaghetti & Meatballs	Italian	17.95	$10 or more
11054	4841	2023-03-23	13:45:24	2023-03-23 13:45:24	111	California Roll	Asian	11.95	$10 or more
11055	4841	2023-03-23	13:45:24	2023-03-23 13:45:24	112	Salmon Roll	Asian	14.95	$10 or more
11056	4841	2023-03-23	13:45:24	2023-03-23 13:45:24	119	Chicken Torta	Mexican	11.95	$10 or more
11057	4841	2023-03-23	13:45:24	2023-03-23 13:45:24	131	Chicken Parmesan	Italian	17.95	$10 or more
11058	4841	2023-03-23	13:45:24	2023-03-23 13:45:24	123	Chips & Guacamole	Mexican	9.00	Under $10
11059	4842	2023-03-23	13:59:42	2023-03-23 13:59:42	118	Steak Burrito	Mexican	14.95	$10 or more
11060	4843	2023-03-23	14:03:50	2023-03-23 14:03:50	109	Korean Beef Bowl	Asian	17.95	$10 or more
11061	4843	2023-03-23	14:03:50	2023-03-23 14:03:50	120	Steak Torta	Mexican	13.95	$10 or more
11062	4844	2023-03-23	14:48:44	2023-03-23 14:48:44	117	Chicken Burrito	Mexican	12.95	$10 or more
11063	4845	2023-03-23	15:30:17	2023-03-23 15:30:17	113	Edamame	Asian	5.00	Under $10
11064	4845	2023-03-23	15:30:17	2023-03-23 15:30:17	105	Mac & Cheese	American	7.00	Under $10
11065	4846	2023-03-23	15:31:14	2023-03-23 15:31:14	124	Spaghetti	Italian	14.50	$10 or more
11066	4846	2023-03-23	15:31:14	2023-03-23 15:31:14	128	Cheese Lasagna	Italian	15.50	$10 or more
11067	4846	2023-03-23	15:31:14	2023-03-23 15:31:14	112	Salmon Roll	Asian	14.95	$10 or more
11068	4846	2023-03-23	15:31:14	2023-03-23 15:31:14	120	Steak Torta	Mexican	13.95	$10 or more
11069	4847	2023-03-23	16:08:52	2023-03-23 16:08:52	108	Tofu Pad Thai	Asian	14.50	$10 or more
11070	4848	2023-03-23	16:18:18	2023-03-23 16:18:18	124	Spaghetti	Italian	14.50	$10 or more
11071	4849	2023-03-23	16:30:24	2023-03-23 16:30:24	125	Spaghetti & Meatballs	Italian	17.95	$10 or more
11072	4850	2023-03-23	16:30:47	2023-03-23 16:30:47	101	Hamburger	American	12.95	$10 or more
11073	4850	2023-03-23	16:30:47	2023-03-23 16:30:47	104	Veggie Burger	American	10.50	$10 or more
11074	4850	2023-03-23	16:30:47	2023-03-23 16:30:47	108	Tofu Pad Thai	Asian	14.50	$10 or more
11075	4850	2023-03-23	16:30:47	2023-03-23 16:30:47	120	Steak Torta	Mexican	13.95	$10 or more
11076	4851	2023-03-23	16:36:52	2023-03-23 16:36:52	126	Fettuccine Alfredo	Italian	14.50	$10 or more
11077	4852	2023-03-23	16:41:38	2023-03-23 16:41:38	116	Steak Tacos	Mexican	13.95	$10 or more
11078	4853	2023-03-23	16:58:43	2023-03-23 16:58:43	104	Veggie Burger	American	10.50	$10 or more
11079	4854	2023-03-23	17:03:09	2023-03-23 17:03:09	125	Spaghetti & Meatballs	Italian	17.95	$10 or more
11080	4854	2023-03-23	17:03:09	2023-03-23 17:03:09	129	Mushroom Ravioli	Italian	15.50	$10 or more
11082	4856	2023-03-23	17:09:52	2023-03-23 17:09:52	122	Chips & Salsa	Mexican	7.00	Under $10
11083	4857	2023-03-23	17:10:42	2023-03-23 17:10:42	101	Hamburger	American	12.95	$10 or more
11084	4857	2023-03-23	17:10:42	2023-03-23 17:10:42	108	Tofu Pad Thai	Asian	14.50	$10 or more
11085	4857	2023-03-23	17:10:42	2023-03-23 17:10:42	127	Meat Lasagna	Italian	17.95	$10 or more
11086	4857	2023-03-23	17:10:42	2023-03-23 17:10:42	131	Chicken Parmesan	Italian	17.95	$10 or more
11087	4858	2023-03-23	17:20:36	2023-03-23 17:20:36	110	Pork Ramen	Asian	17.95	$10 or more
11088	4858	2023-03-23	17:20:36	2023-03-23 17:20:36	119	Chicken Torta	Mexican	11.95	$10 or more
11089	4859	2023-03-23	17:30:36	2023-03-23 17:30:36	103	Hot Dog	American	9.00	Under $10
11090	4859	2023-03-23	17:30:36	2023-03-23 17:30:36	108	Tofu Pad Thai	Asian	14.50	$10 or more
11091	4859	2023-03-23	17:30:36	2023-03-23 17:30:36	105	Mac & Cheese	American	7.00	Under $10
11092	4860	2023-03-23	17:40:49	2023-03-23 17:40:49	113	Edamame	Asian	5.00	Under $10
11093	4860	2023-03-23	17:40:49	2023-03-23 17:40:49	123	Chips & Guacamole	Mexican	9.00	Under $10
11094	4861	2023-03-23	17:59:40	2023-03-23 17:59:40	101	Hamburger	American	12.95	$10 or more
11095	4861	2023-03-23	17:59:40	2023-03-23 17:59:40	118	Steak Burrito	Mexican	14.95	$10 or more
11096	4862	2023-03-23	18:11:50	2023-03-23 18:11:50	112	Salmon Roll	Asian	14.95	$10 or more
11097	4863	2023-03-23	18:18:12	2023-03-23 18:18:12	111	California Roll	Asian	11.95	$10 or more
11098	4863	2023-03-23	18:18:12	2023-03-23 18:18:12	112	Salmon Roll	Asian	14.95	$10 or more
11099	4864	2023-03-23	18:50:25	2023-03-23 18:50:25	130	Shrimp Scampi	Italian	19.95	$10 or more
11100	4864	2023-03-23	18:50:25	2023-03-23 18:50:25	123	Chips & Guacamole	Mexican	9.00	Under $10
11101	4865	2023-03-23	18:58:05	2023-03-23 18:58:05	121	Cheese Quesadillas	Mexican	10.50	$10 or more
11102	4865	2023-03-23	18:58:05	2023-03-23 18:58:05	132	Eggplant Parmesan	Italian	16.95	$10 or more
11103	4866	2023-03-23	19:20:18	2023-03-23 19:20:18	109	Korean Beef Bowl	Asian	17.95	$10 or more
11104	4866	2023-03-23	19:20:18	2023-03-23 19:20:18	118	Steak Burrito	Mexican	14.95	$10 or more
11105	4867	2023-03-23	19:21:09	2023-03-23 19:21:09	132	Eggplant Parmesan	Italian	16.95	$10 or more
11106	4868	2023-03-23	19:39:40	2023-03-23 19:39:40	103	Hot Dog	American	9.00	Under $10
11107	4868	2023-03-23	19:39:40	2023-03-23 19:39:40	111	California Roll	Asian	11.95	$10 or more
11108	4869	2023-03-23	19:43:40	2023-03-23 19:43:40	126	Fettuccine Alfredo	Italian	14.50	$10 or more
11109	4869	2023-03-23	19:43:40	2023-03-23 19:43:40	118	Steak Burrito	Mexican	14.95	$10 or more
11110	4869	2023-03-23	19:43:40	2023-03-23 19:43:40	122	Chips & Salsa	Mexican	7.00	Under $10
11111	4870	2023-03-23	19:50:49	2023-03-23 19:50:49	125	Spaghetti & Meatballs	Italian	17.95	$10 or more
11112	4871	2023-03-23	19:54:00	2023-03-23 19:54:00	102	Cheeseburger	American	13.95	$10 or more
11113	4871	2023-03-23	19:54:00	2023-03-23 19:54:00	110	Pork Ramen	Asian	17.95	$10 or more
11114	4871	2023-03-23	19:54:00	2023-03-23 19:54:00	129	Mushroom Ravioli	Italian	15.50	$10 or more
